LINHA,QR / EMV,PAGANTE,VT,ESCOLAR,GRATUIDADE,PASSE LIVRE,DL+INT.VT,INT.ESC,TOTAL,EQUIVALENTE,DATA,EMPRESA,TARIFA,RECEITA
0606,0,0,41694,1141,5997,7273,1139,19,57263,42264.5,2021-11-01,REAL,3.35,141586.075
0610,0,2,14077,258,1888,2099,1696,43,20063,14208,2021-11-01,CIMA,3.35,47596.8
0604,0,5,132266,1786,18890,11382,12497,203,177029,133164,2021-11-01,CIMA,3.35,446099.4
0601,5,1,40345,172,4669,2543,1057,3,48795,40437,2021-11-01,REAL,3.35,135463.95
0708,0,2,32458,350,4449,2183,794,7,40243,32635,2021-11-01,CIMA,3.35,109327.25
1019,0,0,871,21,480,153,1478,12,3015,881.5,2021-11-01,CIMA,3.35,2953.025
0700,0,1,31695,265,4390,2234,551,4,39140,31828.5,2021-11-01,CIMA,3.35,106625.475
0603,0,3,65334,695,12497,5698,3545,58,87830,65684.5,2021-11-01,CIMA,3.35,220043.075
0599,0,0,1574,0,92,24,0,0,1690,1574,2021-11-01,CIMA,3.35,5272.900000000001
0039,51,0,30653,312,5484,3044,0,0,39544,30860,2021-11-01,REAL,3.35,103381.0
0809,2,0,18821,134,4204,1839,418,0,25418,18890,2021-11-01,REAL,3.35,63281.5
0807,2,0,14688,68,4482,1467,226,0,20933,14724,2021-11-01,REAL,3.35,49325.4
0806,3,0,10179,75,1935,718,56,0,12966,10219.5,2021-11-01,SFRAN,3.35,34235.325000000004
0805,2,0,5319,34,1284,479,62,1,7181,5338,2021-11-01,REAL,3.35,17882.3
0804,0,0,4584,23,988,378,37,1,6011,4595.5,2021-11-01,REAL,3.35,15394.925000000001
0800,0,2992,84751,810,19363,10200,49296,271,167683,88148,2021-11-01,REAL,3.35,295295.8
0796,0,0,1880,2,16,31,5,0,1934,1881,2021-11-01,REAL,3.35,6301.35
0717,35,0,74078,753,6316,5335,146,2,86665,74489.5,2021-11-01,REAL,3.35,249539.825
0812,0,0,8444,48,2270,717,124,0,11603,8468,2021-11-01,REAL,3.35,28367.8
0707,260,0,65251,782,6114,5547,242,0,78196,65902,2021-11-01,REAL,3.35,220771.7
0704,54,0,152556,2120,18457,16798,2010,24,192019,153670,2021-11-01,REAL,3.35,514794.5
0703,47,0,108825,1563,11932,12865,1217,10,136459,109653.5,2021-11-01,REAL,3.35,367339.22500000003
0612,52,0,56284,497,6505,4649,0,0,67987,56584.5,2021-11-01,SFRAN,3.35,189558.075
0607,18,0,58351,968,6716,6512,3404,57,76026,58853,2021-11-01,REAL,3.35,197157.55000000002
0602,2595,0,112933,1611,16119,11286,2508,32,147084,116333.5,2021-11-01,REAL,3.35,389717.22500000003
0601,55,0,77893,389,9371,4878,1614,7,94207,78142.5,2021-11-01,REAL,3.35,261777.375
0230,11,0,69701,971,13996,9305,3058,75,97117,70197.5,2021-11-01,REAL,3.35,235161.625
0217,6,0,39053,581,8710,4739,406,5,53500,39349.5,2021-11-01,REAL,3.35,131820.825
0706,34,0,99114,1428,8749,9963,4888,33,124209,99862,2021-11-01,REAL,3.35,334537.7
0214,10,0,37704,490,6973,4515,667,11,50370,37959,2021-11-01,REAL,3.35,127162.65000000001
0903,6,0,16133,254,2710,2368,478,4,21953,16266,2021-11-01,REAL,3.35,54491.1
4005,2,0,11168,58,2142,607,73,0,14050,11199,2021-11-01,REAL,3.35,37516.65
0017,2,0,40227,426,5054,3310,1246,17,50282,40442,2021-11-01,REAL,3.35,135480.7
0022,0,0,17735,232,4852,1969,247,2,25037,17851,2021-11-01,REAL,3.35,59800.85
0024,1,0,11122,137,1405,1307,591,11,14574,11191.5,2021-11-01,REAL,3.35,37491.525
0027,0,0,1373,22,485,176,3,0,2059,1384,2021-11-01,REAL,3.35,4636.400000000001
0033,0,0,28794,684,5860,5031,603,7,40979,29136,2021-11-01,REAL,3.35,97605.6
0035,0,0,23544,315,6813,2794,1165,14,34645,23701.5,2021-11-01,CIMA,3.35,79400.02500000001
0036,4,0,61002,858,10563,6521,1225,5,80178,61435,2021-11-01,REAL,3.35,205807.25
0041,0,0,32148,648,7815,5759,936,7,47313,32472,2021-11-01,CIMA,3.35,108781.2
4003,1,0,12862,228,1109,1204,4383,102,19889,12977,2021-11-01,REAL,3.35,43472.950000000004
0197,0,0,1326,3,24,46,268,0,1667,1327.5,2021-11-01,REAL,3.35,4447.125
0221,0,0,13286,178,1451,1008,4111,29,20063,13375,2021-11-01,REAL,3.35,44806.25
0223,0,3,111457,1166,14968,8299,7401,93,143387,112043,2021-11-01,REAL,3.35,375344.05
0226,0,2,118686,1496,19028,11718,6672,100,157702,119436,2021-11-01,CIMA,3.35,400110.60000000003
0012,0,0,6787,141,2349,863,103,1,10244,6857.5,2021-11-01,REAL,3.35,22972.625
4012,0,0,12071,155,3638,1041,4913,64,21882,12148.5,2021-11-01,REAL,3.35,40697.475
4011,39,0,19458,229,3097,2444,4488,64,29819,19611.5,2021-11-01,REAL,3.35,65698.52500000001
4007,0,0,2156,11,373,104,13,0,2657,2161.5,2021-11-01,REAL,3.35,7241.025000000001
4006,3,0,30333,249,6319,3986,409,9,41308,30460.5,2021-11-01,REAL,3.35,102042.675
0208,0,0,14173,165,3436,1362,958,13,20107,14255.5,2021-11-01,REAL,3.35,47755.925
0117,56,0,27985,323,5074,2980,26,1,36445,28202.5,2021-11-01,REAL,3.35,94478.375
0901,6,0,15188,209,1574,2272,1333,36,20618,15298.5,2021-11-01,REAL,3.35,51249.975
0105,6,0,6431,121,1073,1096,87,3,8817,6497.5,2021-11-01,REAL,3.35,21766.625
0051,0,0,28516,289,5514,3632,1082,10,39043,28660.5,2021-11-01,SFRAN,3.35,96012.675
0056,0,0,26900,491,4768,3693,467,15,36334,27145.5,2021-11-01,SFRAN,3.35,90937.425
0057,2,0,53853,467,10739,5070,4992,79,75202,54088.5,2021-11-01,SFRAN,3.35,181196.475
0110,97,0,21283,305,3841,2223,28,0,27777,21532.5,2021-11-01,REAL,3.35,72133.875
0058,0,0,23463,213,5187,2681,202,5,31751,23569.5,2021-11-01,SFRAN,3.35,78957.825
0068,0,0,12287,125,3029,1526,1647,33,18647,12349.5,2021-11-01,SFRAN,3.35,41370.825000000004
0069,14,0,56529,550,10662,4685,224,0,72664,56818,2021-11-01,SFRAN,3.35,190340.30000000002
0102,0,3,25580,334,9203,3301,102,1,38524,25750,2021-11-01,SFRAN,3.35,86262.5
0108,2,0,44329,422,13656,5265,3800,46,67520,44542,2021-11-01,SFRAN,3.35,149215.7
0612,0,0,14987,142,1831,1368,0,0,18328,15058,2021-11-01,SFRAN,3.35,50444.3
0709,5,2,35435,513,5269,3818,421,3,45466,35698.5,2021-11-01,SFRAN,3.35,119589.975
0710,4,0,91941,1155,12902,8785,876,22,115685,92522.5,2021-11-01,SFRAN,3.35,309950.375
0711,0,0,48275,429,8141,4342,3343,26,64556,48489.5,2021-11-01,SFRAN,3.35,162439.825
0712,4,0,62386,689,6920,5629,1063,16,76707,62734.5,2021-11-01,SFRAN,3.35,210160.575
0715,0,1,84337,617,14022,6837,7510,103,113427,84646.5,2021-11-01,SFRAN,3.35,283565.775
0065,0,0,53211,535,11338,4717,4886,25,74712,53478.5,2021-11-01,SFRAN,3.35,179152.975
0719,0,0,18306,289,2074,2072,285,1,23027,18450.5,2021-11-01,SFRAN,3.35,61809.175
0072,9,0,25830,243,4424,2789,1854,37,35186,25960.5,2021-11-01,REAL,3.35,86967.675
0097,0,0,685,0,100,2,0,0,787,685,2021-11-01,REAL,3.35,2294.75
0716,8,0,128542,1255,13639,9827,2904,21,156196,129177.5,2021-11-01,SFRAN,3.35,432744.625
0104,33,0,123374,1295,25175,12694,1111,8,163690,124054.5,2021-11-01,REAL,3.35,415582.575
0053,193,0,58451,842,8419,5956,53,2,73916,59065,2021-11-01,REAL,3.35,197867.75
0049,13,0,38276,594,5900,4185,2468,50,51486,38586,2021-11-01,REAL,3.35,129263.1
0048,24,0,63375,944,7171,6668,638,6,78826,63871,2021-11-01,REAL,3.35,213967.85
0052,7,0,16442,232,3252,1606,454,3,21996,16565,2021-11-01,REAL,3.35,55492.75
0042,325,0,89688,1025,13510,9106,1622,18,115294,90525.5,2021-11-01,REAL,3.35,303260.425
0037,204,0,37777,519,7054,3884,1093,7,50538,38240.5,2021-11-01,SFRAN,3.35,128105.675
2058,0,0,514,2,256,29,117,1,919,515,2021-11-01,SFRAN,3.35,1725.25
0802,6,0,54259,842,6155,6796,5624,132,73814,54686,2021-11-01,SFRAN,3.35,183198.1
0798,0,97,1918,8,64,13,2,0,2102,2019,2021-11-01,SFRAN,3.35,6763.650000000001
0046,99,0,67774,676,12090,6611,222,1,87473,68211,2021-11-01,REAL,3.35,228506.85
0104,675,0,119257,1007,23500,11457,1138,4,157038,120435.5,2021-12-01,REAL,3.35,403458.925
0105,4,0,5733,69,986,817,93,0,7702,5771.5,2021-12-01,REAL,3.35,19334.525
0110,113,0,20815,242,3578,1867,12,1,26628,21049,2021-12-01,REAL,3.35,70514.15000000001
0117,98,0,25612,215,4925,2127,42,0,33019,25817.5,2021-12-01,REAL,3.35,86488.625
0214,33,0,33661,272,6165,3762,656,7,44556,33830,2021-12-01,REAL,3.35,113330.5
0217,10,0,39533,387,8721,4377,428,0,53456,39736.5,2021-12-01,REAL,3.35,133117.275
0230,30,0,51673,490,11718,7056,1676,14,72657,51948,2021-12-01,REAL,3.35,174025.80000000002
0601,124,0,80748,338,9709,5467,1667,1,98054,81041,2021-12-01,REAL,3.35,271487.35000000003
0097,0,0,632,7,88,6,0,0,733,635.5,2021-12-01,REAL,3.35,2128.925
0602,2896,0,110436,1103,15777,11194,2293,32,143731,113883.5,2021-12-01,REAL,3.35,381509.72500000003
0706,46,0,98521,1049,8820,10013,5271,20,123740,99091.5,2021-12-01,REAL,3.35,331956.525
0612,131,0,57536,452,6508,4819,19,0,69465,57893,2021-12-01,SFRAN,3.35,193941.55000000002
0703,202,0,109614,1074,12105,12542,1286,6,136829,110353,2021-12-01,REAL,3.35,369682.55
0704,623,0,148646,1499,17640,15442,1937,27,185814,150018.5,2021-12-01,REAL,3.35,502561.97500000003
0707,390,0,65856,567,5922,5324,226,0,78285,66529.5,2021-12-01,REAL,3.35,222873.825
0717,344,0,77776,705,6814,5551,174,0,91364,78472.5,2021-12-01,REAL,3.35,262882.875
0796,4,0,1931,2,22,67,0,0,2026,1936,2021-12-01,REAL,3.35,6485.6
0800,0,3184,90095,564,19901,10347,49795,232,174118,93561,2021-12-01,REAL,3.35,313429.35000000003
0804,0,0,4640,16,1007,360,61,0,6084,4648,2021-12-01,REAL,3.35,15570.800000000001
0805,1,0,5492,29,1325,513,59,0,7419,5507.5,2021-12-01,REAL,3.35,18450.125
0806,7,0,10536,58,1915,678,41,0,13235,10572,2021-12-01,SFRAN,3.35,35416.200000000004
0072,40,0,25752,179,4481,2419,1662,20,34553,25881.5,2021-12-01,REAL,3.35,86703.02500000001
0809,1,0,18694,85,4243,1890,384,0,25297,18737.5,2021-12-01,REAL,3.35,62770.625
0807,13,0,14194,57,4303,1586,211,1,20365,14235.5,2021-12-01,REAL,3.35,47688.925
0607,38,0,58148,728,6736,6481,3511,56,75698,58550,2021-12-01,REAL,3.35,196142.5
0053,258,0,59930,557,8341,5574,45,0,74705,60466.5,2021-12-01,REAL,3.35,202562.775
0048,279,0,62608,692,6675,6720,704,4,77682,63233,2021-12-01,REAL,3.35,211830.55000000002
0049,130,0,72950,847,12796,7656,4209,44,98632,73503.5,2021-12-01,REAL,3.35,246236.725
0709,66,1,35009,381,5233,3517,447,2,44656,35266.5,2021-12-01,SFRAN,3.35,118142.77500000001
0812,4,0,8905,57,2318,738,168,2,12192,8937.5,2021-12-01,REAL,3.35,29940.625
0710,259,0,90072,963,12812,8143,916,12,113177,90812.5,2021-12-01,SFRAN,3.35,304221.875
0711,69,0,48184,309,7934,4328,3362,40,64226,48407.5,2021-12-01,SFRAN,3.35,162165.125
0712,126,0,60279,518,6543,5394,916,9,73785,60664,2021-12-01,SFRAN,3.35,203224.4
0715,118,0,83709,442,13926,6480,7333,75,112083,84048,2021-12-01,SFRAN,3.35,281560.8
0716,258,0,125269,852,13248,9210,3073,30,151940,125953,2021-12-01,SFRAN,3.35,421942.55
0719,3,0,18392,173,2109,2029,289,5,23000,18481.5,2021-12-01,SFRAN,3.35,61913.025
0798,9,0,2012,3,66,59,3,1,2153,2022.5,2021-12-01,SFRAN,3.35,6775.375
0802,130,0,57185,739,6063,6590,5841,100,76648,57684.5,2021-12-01,SFRAN,3.35,193243.075
2058,0,0,383,2,215,54,91,0,745,384,2021-12-01,SFRAN,3.35,1286.4
0037,319,0,37423,362,7007,3841,1138,2,50092,37923,2021-12-01,SFRAN,3.35,127042.05
0039,92,0,31741,275,5332,3086,0,0,40526,31970.5,2021-12-01,REAL,3.35,107101.175
0042,324,0,90664,799,13049,8874,1766,14,115490,91387.5,2021-12-01,REAL,3.35,306148.125
0046,301,0,67949,478,11999,6810,244,1,87782,68489,2021-12-01,REAL,3.35,229438.15
0051,23,0,27660,249,5442,3271,1069,10,37724,27807.5,2021-12-01,SFRAN,3.35,93155.125
0056,78,0,29211,319,5064,3838,498,5,39013,29448.5,2021-12-01,SFRAN,3.35,98652.475
0057,103,1,55016,337,10701,5161,5318,50,76687,55288.5,2021-12-01,SFRAN,3.35,185216.475
0058,36,0,23443,150,5025,2419,210,3,31286,23554,2021-12-01,SFRAN,3.35,78905.90000000001
0065,52,0,55175,321,11234,4801,5183,32,76798,55387.5,2021-12-01,SFRAN,3.35,185548.125
0068,5,0,12832,62,3167,1517,1594,19,19196,12868,2021-12-01,SFRAN,3.35,43107.8
0069,215,0,59019,475,10947,4875,251,1,75783,59471.5,2021-12-01,SFRAN,3.35,199229.525
0102,62,2,34395,273,12165,3585,168,2,50652,34595.5,2021-12-01,SFRAN,3.35,115894.925
0108,35,0,41973,250,12895,4105,3776,34,63068,42133,2021-12-01,SFRAN,3.35,141145.55000000002
0612,38,0,14734,141,1766,1371,2,0,18052,14842.5,2021-12-01,SFRAN,3.35,49722.375
0052,17,0,16675,167,3474,1689,534,3,22559,16775.5,2021-12-01,REAL,3.35,56197.925
0901,43,0,14679,130,1376,1955,1287,15,19485,14787,2021-12-01,REAL,3.35,49536.450000000004
4005,3,0,9233,15,1308,453,37,0,11049,9243.5,2021-12-01,REAL,3.35,30965.725000000002
4003,2,0,13217,167,1296,1197,4054,64,19997,13302.5,2021-12-01,REAL,3.35,44563.375
0903,13,0,16361,185,2487,2193,521,3,21763,16466.5,2021-12-01,REAL,3.35,55162.775
1019,0,0,753,16,441,192,1311,9,2722,761,2021-12-01,CIMA,3.35,2549.35
0708,3,0,32749,309,4482,2244,778,4,40569,32906.5,2021-12-01,CIMA,3.35,110236.77500000001
0700,1,1,31650,164,4309,2183,484,3,38795,31734,2021-12-01,CIMA,3.35,106308.90000000001
0610,1,0,14845,159,1972,1998,1899,18,20892,14925.5,2021-12-01,CIMA,3.35,50000.425
0604,28,0,127274,1073,18192,10462,12180,155,169364,127838.5,2021-12-01,CIMA,3.35,428258.97500000003
0603,0,0,59621,491,10910,5240,3065,40,79367,59866.5,2021-12-01,CIMA,3.35,200552.775
0601,39,0,43083,194,5098,3047,953,1,52415,43219,2021-12-01,REAL,3.35,144783.65
0599,0,0,1727,9,110,29,1,0,1876,1731.5,2021-12-01,CIMA,3.35,5800.525000000001
0226,0,0,122513,1063,18647,11510,6824,83,160640,123044.5,2021-12-01,CIMA,3.35,412199.075
0223,13,0,124378,849,17180,9071,6260,62,157813,124815.5,2021-12-01,REAL,3.35,418131.925
0221,0,0,14117,122,1503,1104,4096,15,20957,14178,2021-12-01,REAL,3.35,47496.3
0208,0,0,12951,123,3103,1196,815,9,18197,13012.5,2021-12-01,REAL,3.35,43591.875
0197,0,0,1358,3,23,54,248,0,1686,1359.5,2021-12-01,REAL,3.35,4554.325
0606,1,0,39460,759,5544,6357,1087,16,53224,39840.5,2021-12-01,REAL,3.35,133465.67500000002
0036,2,0,60761,540,10023,6161,1137,3,78627,61033,2021-12-01,REAL,3.35,204460.55000000002
0041,0,0,33511,484,8213,5425,1033,13,48679,33753,2021-12-01,CIMA,3.35,113072.55
4006,19,0,31081,174,5889,3842,397,3,41405,31187,2021-12-01,REAL,3.35,104476.45
4007,1,0,2174,10,423,114,18,0,2740,2180,2021-12-01,REAL,3.35,7303.0
4012,2,0,13515,109,3733,1162,4618,36,23175,13571.5,2021-12-01,REAL,3.35,45464.525
0012,0,0,6563,135,2429,787,131,3,10048,6630.5,2021-12-01,REAL,3.35,22212.175
4011,81,0,19564,134,3129,2194,4428,35,29565,19712,2021-12-01,REAL,3.35,66035.2
0022,3,0,16822,130,4551,1744,209,2,23461,16890,2021-12-01,REAL,3.35,56581.5
0024,1,0,10971,122,1510,1149,636,10,14399,11033,2021-12-01,REAL,3.35,36960.55
0027,0,0,1650,9,506,180,7,0,2352,1654.5,2021-12-01,REAL,3.35,5542.575
0033,0,0,28656,474,5822,4535,539,7,40033,28893,2021-12-01,REAL,3.35,96791.55
0035,2,1,22149,172,6199,2426,834,11,31794,22238,2021-12-01,CIMA,3.35,74497.3
0017,7,0,41483,294,5644,3216,1518,9,52171,41637,2021-12-01,REAL,3.35,139483.95
0039,210,0,27696,166,4711,2608,0,0,35391,27989,2022-01-01,REAL,3.35,93763.15000000001
0072,43,0,24355,138,3926,1985,1601,7,32055,24467,2022-01-01,REAL,3.35,81964.45
0042,497,0,81285,634,11791,7791,1557,10,103565,82099,2022-01-01,REAL,3.35,275031.65
0046,624,0,62289,375,11584,5838,256,0,80966,63100.5,2022-01-01,REAL,3.35,211386.67500000002
0048,370,0,56197,489,6097,5971,606,0,69730,56811.5,2022-01-01,REAL,3.35,190318.525
0049,171,0,97461,875,17057,10337,5094,52,131047,98069.5,2022-01-01,REAL,3.35,328532.825
0052,34,0,15885,82,3100,1415,550,1,21067,15960,2022-01-01,REAL,3.35,53466.0
0053,425,0,54546,511,7815,4731,55,1,68084,55226.5,2022-01-01,REAL,3.35,185008.775
0097,0,0,634,0,110,2,0,0,746,634,2022-01-01,REAL,3.35,2123.9
0214,22,0,28360,180,4815,2930,573,7,36887,28472,2022-01-01,REAL,3.35,95381.2
0105,8,0,4545,35,764,708,85,1,6146,4570.5,2022-01-01,REAL,3.35,15311.175000000001
0602,3007,0,105257,923,14809,10838,2076,16,136926,108725.5,2022-01-01,REAL,3.35,364230.425
0110,143,0,19156,162,3108,1672,14,0,24255,19380,2022-01-01,REAL,3.35,64923.0
0117,158,0,22836,142,4255,1844,41,0,29276,23065,2022-01-01,REAL,3.35,77267.75
0217,28,0,36031,345,7713,3785,370,0,48272,36231.5,2022-01-01,REAL,3.35,121375.52500000001
0230,19,0,40325,342,9089,5418,911,11,56115,40515,2022-01-01,REAL,3.35,135725.25
0601,222,0,81910,334,9190,5373,1688,9,98726,82299,2022-01-01,REAL,3.35,275701.65
0037,363,0,33392,279,5880,3642,943,6,44505,33894.5,2022-01-01,SFRAN,3.35,113546.575
0104,1305,0,111070,769,20787,10496,1088,3,145518,112759.5,2022-01-01,REAL,3.35,377744.325
2058,4,0,398,1,265,29,91,0,788,402.5,2022-01-01,SFRAN,3.35,1348.375
0102,160,0,41901,240,13194,3486,236,0,59217,42181,2022-01-01,SFRAN,3.35,141306.35
0798,8,0,2211,10,47,45,1,0,2322,2224,2022-01-01,SFRAN,3.35,7450.400000000001
0051,79,0,22072,154,4669,2676,1000,10,30660,22228,2022-01-01,SFRAN,3.35,74463.8
0056,109,0,26140,287,4562,3311,533,4,34946,26392.5,2022-01-01,SFRAN,3.35,88414.875
0057,140,0,49975,179,9070,4149,5424,42,68979,50204.5,2022-01-01,SFRAN,3.35,168185.075
0058,134,0,22251,150,4923,2248,233,2,29941,22460,2022-01-01,SFRAN,3.35,75241.0
0065,78,0,47119,320,9445,3700,4652,26,65340,47357,2022-01-01,SFRAN,3.35,158645.95
0068,16,0,11422,41,2777,1270,1491,13,17030,11458.5,2022-01-01,SFRAN,3.35,38385.975
0069,319,0,49498,403,9220,4047,222,3,63712,50018.5,2022-01-01,SFRAN,3.35,167561.975
0607,53,0,55157,626,6300,6276,3221,41,71674,55523,2022-01-01,REAL,3.35,186002.05000000002
0108,67,0,36766,200,10945,2887,3411,20,54296,36933,2022-01-01,SFRAN,3.35,123725.55
0401,30,0,8831,103,2124,864,12,0,11964,8912.5,2022-01-01,SFRAN,3.35,29856.875
0402,19,0,7801,87,1766,697,19,0,10389,7863.5,2022-01-01,SFRAN,3.35,26342.725000000002
0612,63,0,13659,101,1472,1228,7,0,16530,13772.5,2022-01-01,SFRAN,3.35,46137.875
0709,92,0,31017,269,4647,2747,430,2,39204,31243.5,2022-01-01,SFRAN,3.35,104665.725
0710,571,0,85876,864,11755,7696,919,10,107691,86879,2022-01-01,SFRAN,3.35,291044.65
0711,182,0,46141,256,7092,3582,3066,17,60336,46451,2022-01-01,SFRAN,3.35,155610.85
0712,277,0,54807,444,5834,4751,924,4,67041,55306,2022-01-01,SFRAN,3.35,185275.1
0715,285,0,81908,326,12706,5742,7095,61,108123,82356,2022-01-01,SFRAN,3.35,275892.60000000003
0716,680,0,117310,762,12675,8424,2941,32,142824,118371,2022-01-01,SFRAN,3.35,396542.85000000003
0719,0,0,16327,171,1791,1731,279,3,20302,16412.5,2022-01-01,SFRAN,3.35,54981.875
0802,304,0,51397,517,5413,5335,5597,99,68662,51959.5,2022-01-01,SFRAN,3.35,174064.325
0612,178,0,53623,406,5821,4425,26,0,64479,54004,2022-01-01,SFRAN,3.35,180913.4
0807,9,0,12731,42,3831,1435,200,0,18248,12761,2022-01-01,REAL,3.35,42749.35
0704,1445,0,142450,1257,16313,14678,1940,27,178110,144523.5,2022-01-01,REAL,3.35,484153.72500000003
0033,8,0,24631,373,4946,3592,456,2,34008,24825.5,2022-01-01,REAL,3.35,83165.425
0703,366,0,103095,922,10976,11805,1141,3,128308,103922,2022-01-01,REAL,3.35,348138.7
0036,182,0,53043,419,8804,5430,838,8,68724,53434.5,2022-01-01,REAL,3.35,179005.575
0041,10,0,30185,300,7373,4776,1000,15,43659,30345,2022-01-01,CIMA,3.35,101655.75
0197,0,0,1431,1,21,37,300,0,1790,1431.5,2022-01-01,REAL,3.35,4795.525000000001
0208,0,0,12924,75,3042,1169,822,9,18041,12961.5,2022-01-01,REAL,3.35,43421.025
0221,4,0,13194,68,1284,903,4071,22,19546,13232,2022-01-01,REAL,3.35,44327.200000000004
0223,130,5,118002,607,15322,8302,6041,65,148474,118440.5,2022-01-01,REAL,3.35,396775.675
0027,0,0,1603,8,496,147,2,0,2256,1607,2022-01-01,REAL,3.35,5383.45
0226,94,0,115610,805,17487,10284,6823,84,151187,116106.5,2022-01-01,CIMA,3.35,388956.775
0601,161,0,38318,142,4593,2588,788,1,46591,38550,2022-01-01,REAL,3.35,129142.5
0603,21,0,52468,316,8874,4589,2765,30,69063,52647,2022-01-01,CIMA,3.35,176367.45
0604,538,0,119816,904,16780,9034,11947,109,159128,120806,2022-01-01,CIMA,3.35,404700.10000000003
0606,47,0,37723,625,5096,5829,1016,4,50340,38082.5,2022-01-01,REAL,3.35,127576.375
0610,6,0,14398,142,1595,1973,1694,22,19830,14475,2022-01-01,CIMA,3.35,48491.25
0700,8,0,29219,128,3754,1928,399,6,35442,29291,2022-01-01,CIMA,3.35,98124.85
0708,6,0,31888,219,4201,2064,712,7,39097,32003.5,2022-01-01,CIMA,3.35,107211.725
1019,0,0,747,4,363,127,1544,6,2791,749,2022-01-01,CIMA,3.35,2509.15
0599,0,0,1932,1,107,18,1,0,2059,1932.5,2022-01-01,CIMA,3.35,6473.875
0024,6,0,10320,82,1453,1297,626,6,13790,10367,2022-01-01,REAL,3.35,34729.450000000004
0035,4,0,17418,129,4896,1820,635,4,24906,17486.5,2022-01-01,CIMA,3.35,58579.775
0017,14,0,40903,235,5280,2910,1445,10,50797,41034.5,2022-01-01,REAL,3.35,137465.575
0706,72,0,94440,791,8102,9198,4942,37,117582,94907.5,2022-01-01,REAL,3.35,317940.125
0707,677,0,60048,404,5188,4984,181,0,71482,60927,2022-01-01,REAL,3.35,204105.45
0717,711,0,77131,607,6394,5608,180,0,90631,78145.5,2022-01-01,REAL,3.35,261787.42500000002
0796,0,0,2220,0,27,78,1,0,2326,2220,2022-01-01,REAL,3.35,7437.0
0800,459,2479,80384,460,18007,8807,45722,187,156505,83552,2022-01-01,REAL,3.35,279899.2
0022,4,0,15226,114,4173,1564,176,0,21257,15287,2022-01-01,REAL,3.35,51211.450000000004
0805,5,0,5131,14,1189,493,64,0,6896,5143,2022-01-01,REAL,3.35,17229.05
0806,7,0,9924,35,1700,520,35,1,12222,9948.5,2022-01-01,SFRAN,3.35,33327.475
0809,4,0,18184,94,3764,1651,468,0,24165,18235,2022-01-01,REAL,3.35,61087.25
0804,3,0,4095,17,846,283,41,1,5286,4106.5,2022-01-01,REAL,3.35,13756.775
0901,33,0,13797,115,1204,1860,1212,15,18236,13887.5,2022-01-01,REAL,3.35,46523.125
0903,28,0,15143,123,2381,2044,470,1,20190,15232.5,2022-01-01,REAL,3.35,51028.875
4003,0,0,12129,114,1167,1098,3910,46,18464,12186,2022-01-01,REAL,3.35,40823.1
4005,0,0,8262,22,978,329,14,0,9605,8273,2022-01-01,REAL,3.35,27714.55
4006,43,0,29170,193,5405,3047,417,3,38278,29309.5,2022-01-01,REAL,3.35,98186.825
4007,0,0,2052,4,419,99,12,0,2586,2054,2022-01-01,REAL,3.35,6880.900000000001
4011,71,0,17949,110,2758,1839,4251,44,27022,18075,2022-01-01,REAL,3.35,60551.25
4012,0,0,12547,114,3476,1108,4663,47,21955,12604,2022-01-01,REAL,3.35,42223.4
0012,0,0,6135,103,2066,855,109,3,9271,6186.5,2022-01-01,REAL,3.35,20724.775
0812,3,0,7466,34,1788,612,114,0,10017,7486,2022-01-01,REAL,3.35,25078.100000000002
0603,37,0,52215,468,9029,5702,2937,31,70419,52486,2022-02-01,CIMA,3.35,175828.1
